timestamp,agent_id,agent_name,agent_ip,os_name,os_version,os_platform,manager_name,manager_ip,location,rule_id,rule_level,rule_description,rule_groups,decoder_name,srcip,dstip,srcport,dstport,protocol,user,process,command,status,full_log,severity,attack_type
2025-12-27T16:55:38.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.22,10.10.2.22,0,0,local,svc_backup,sshd,open C:\Users\Public\report.docx,,File accessed by user svc_backup: C:\Users\Public\report.docx,low,normal
2025-12-27T16:23:05.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,ubuntu,cmd.exe,open /etc/cron.daily/backup,,File accessed by user ubuntu: /etc/cron.daily/backup,low,normal
2025-12-27T17:04:06.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,198.51.100.104,10.10.1.30,61782,22,tcp,bob,sshd,,Accepted password,Accepted password for bob from 198.51.100.104 port 8822 ssh2,low,normal
2025-12-27T18:37:14.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/firewall.log,10110,11,Possible DDoS flood detected,"['network', 'ddos', 'attack']",iptables,192.168.1.194,10.10.1.30,44527,8080,tcp,-,kernel,,SYN flood,IN=eth0 OUT= MAC=... SRC=192.168.1.194 DST=10.10.1.30 LEN=60 TOS=0x00 PREC=0x00 TTL=52 ID=12345 PROTO=TCP SPT=29022 DPT=8080 SYN,high,ddos
2025-12-27T18:21:39.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.68,10.10.1.30,46514,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 203.0.113.68 port 19259 ssh2,low,normal
2025-12-27T17:04:45.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,172.16.5.28,10.10.1.30,41615,80,tcp,-,nginx,GET /index.html HTTP/1.1,200,"172.16.5.28 - - ""GET /index.html HTTP/1.1"" 200 2014",low,normal
2025-12-27T18:55:53.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,60122,12,Suspicious admin group modification,"['windows', 'privilege_escalation', 'attack']",windows_eventchannel,10.10.2.22,10.10.2.22,0,0,local,root,svchost.exe,net localgroup administrators /add,,Administrator privileges assigned to user root,critical,privilege_escalation
2025-12-27T17:41:55.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,admin,apache2,open C:\Windows\Temp\tmp.log,,File accessed by user admin: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T17:52:42.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.74,10.10.1.21,47675,22,tcp,ec2-user,sshd,,Accepted password,Accepted password for ec2-user from 203.0.113.74 port 20060 ssh2,low,normal
2025-12-27T16:56:41.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,ubuntu,powershell.exe,open /var/www/html/index.html,,File accessed by user ubuntu: /var/www/html/index.html,low,normal
2025-12-27T17:43:44.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,root,nginx,open C:\Users\Public\report.docx,,File accessed by user root: C:\Users\Public\report.docx,low,normal
2025-12-27T18:38:44.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,92021,9,Phishing email indicators detected,"['email', 'phishing', 'attack']",windows_eventchannel,198.51.100.233,10.10.2.22,29661,25,tcp,ec2-user,outlook.exe,email_subject=Security alert on your account,sender=alerts@banking-secure.com,Suspicious email from alerts@banking-secure.com to user inbox. Subject: Security alert on your account. URL: hxxp://secure-login.example.com,high,phishing
2025-12-27T16:29:07.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.23,10.10.1.21,52120,22,tcp,ubuntu,sshd,,Accepted password,Accepted password for ubuntu from 172.16.5.23 port 27201 ssh2,low,normal
2025-12-27T17:29:56.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.22,10.10.2.22,0,0,local,svc_backup,powershell.exe,open C:\Users\Public\report.docx,,File accessed by user svc_backup: C:\Users\Public\report.docx,low,normal
2025-12-27T17:10:18.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,172.16.5.219,10.10.1.21,33662,80,tcp,-,nginx,GET /index.html HTTP/1.1,304,"172.16.5.219 - - ""GET /index.html HTTP/1.1"" 304 935",low,normal
2025-12-27T16:33:32.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.39,10.10.1.21,44579,80,tcp,-,nginx,HEAD / HTTP/1.1,200,"198.51.100.39 - - ""HEAD / HTTP/1.1"" 200 999",low,normal
2025-12-27T18:20:32.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,bob,nginx,open C:\Users\Public\report.docx,,File accessed by user bob: C:\Users\Public\report.docx,low,normal
2025-12-27T17:15:28.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,svc_backup,sshd,open /var/www/html/index.html,,File accessed by user svc_backup: /var/www/html/index.html,low,normal
2025-12-27T16:25:33.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.171,10.10.1.30,54400,22,tcp,alice,sshd,,Accepted password,Accepted password for alice from 172.16.5.171 port 12515 ssh2,low,normal
2025-12-27T18:52:17.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/firewall.log,10110,11,Possible DDoS flood detected,"['network', 'ddos', 'attack']",iptables,198.51.100.95,10.10.1.21,51639,443,udp,-,kernel,,SYN flood,IN=eth0 OUT= MAC=... SRC=198.51.100.95 DST=10.10.1.21 LEN=60 TOS=0x00 PREC=0x00 TTL=52 ID=12345 PROTO=TCP SPT=31231 DPT=443 SYN,high,ddos
2025-12-27T16:43:39.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,ec2-user,nginx,open C:\Windows\Temp\tmp.log,,File accessed by user ec2-user: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T16:58:25.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,ubuntu,powershell.exe,open C:\Windows\Temp\tmp.log,,File accessed by user ubuntu: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T18:29:12.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,svc_backup,sshd,open /var/www/html/index.html,,File accessed by user svc_backup: /var/www/html/index.html,low,normal
2025-12-27T19:01:26.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,92021,9,Phishing email indicators detected,"['email', 'phishing', 'attack']",windows_eventchannel,192.168.1.166,10.10.2.15,56102,25,tcp,ec2-user,outlook.exe,email_subject=Verify your account now,sender=hr@company-portal.com,Suspicious email from hr@company-portal.com to user inbox. Subject: Verify your account now. URL: hxxp://secure-login.example.com,high,phishing
2025-12-27T17:40:11.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.91,10.10.1.30,4001,22,tcp,ec2-user,sshd,,Accepted password,Accepted password for ec2-user from 203.0.113.91 port 24033 ssh2,low,normal
2025-12-27T18:38:52.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,92021,9,Phishing email indicators detected,"['email', 'phishing', 'attack']",windows_eventchannel,203.0.113.9,10.10.2.15,7722,25,tcp,ec2-user,outlook.exe,email_subject=Verify your account now,sender=hr@company-portal.com,Suspicious email from hr@company-portal.com to user inbox. Subject: Verify your account now. URL: hxxp://secure-login.example.com,high,phishing
2025-12-27T18:05:15.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,root,sshd,open /etc/cron.daily/backup,,File accessed by user root: /etc/cron.daily/backup,low,normal
2025-12-27T16:28:46.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,alice,apache2,open /var/www/html/index.html,,File accessed by user alice: /var/www/html/index.html,low,normal
2025-12-27T17:20:49.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,svc_backup,cmd.exe,open C:\Windows\Temp\tmp.log,,File accessed by user svc_backup: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T17:33:57.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,ubuntu,powershell.exe,open C:\Users\Public\report.docx,,File accessed by user ubuntu: C:\Users\Public\report.docx,low,normal
2025-12-27T17:22:58.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.216,10.10.1.21,28749,80,tcp,-,nginx,GET /assets/app.js HTTP/1.1,301,"198.51.100.216 - - ""GET /assets/app.js HTTP/1.1"" 301 262",low,normal
2025-12-27T19:00:43.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,203.0.113.15,10.10.1.21,58173,22,tcp,ec2-user,sshd,,Failed password,Failed password for invalid user ec2-user from 203.0.113.15 port 52427 ssh2,high,bruteforce
2025-12-27T17:24:12.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,alice,svchost.exe,open C:\Windows\Temp\tmp.log,,File accessed by user alice: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T16:51:48.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.217,10.10.1.21,50696,22,tcp,ubuntu,sshd,,Accepted password,Accepted password for ubuntu from 172.16.5.217 port 55106 ssh2,low,normal
2025-12-27T18:01:24.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,bob,powershell.exe,open /var/www/html/index.html,,File accessed by user bob: /var/www/html/index.html,low,normal
2025-12-27T16:23:44.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.94,10.10.1.21,13939,22,tcp,ubuntu,sshd,,Accepted password,Accepted password for ubuntu from 172.16.5.94 port 31010 ssh2,low,normal
2025-12-27T17:31:05.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.7,10.10.1.30,54040,22,tcp,bob,sshd,,Accepted password,Accepted password for bob from 203.0.113.7 port 22430 ssh2,low,normal
2025-12-27T17:20:33.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.22,10.10.2.22,0,0,local,admin,sshd,open C:\Users\Public\report.docx,,File accessed by user admin: C:\Users\Public\report.docx,low,normal
2025-12-27T18:18:59.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.230,10.10.1.21,17734,80,tcp,-,nginx,HEAD /index.html HTTP/1.1,200,"203.0.113.230 - - ""HEAD /index.html HTTP/1.1"" 200 1052",low,normal
2025-12-27T17:33:17.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,198.51.100.163,10.10.1.30,59484,22,tcp,svc_backup,sshd,,Accepted password,Accepted password for svc_backup from 198.51.100.163 port 13356 ssh2,low,normal
2025-12-27T18:04:33.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.202,10.10.1.21,1815,80,tcp,-,nginx,GET /index.html HTTP/1.1,200,"198.51.100.202 - - ""GET /index.html HTTP/1.1"" 200 1046",low,normal
2025-12-27T17:32:56.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.27,10.10.1.21,40922,80,tcp,-,nginx,POST /health HTTP/1.1,200,"198.51.100.27 - - ""POST /health HTTP/1.1"" 200 1040",low,normal
2025-12-27T18:53:50.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/firewall.log,10110,11,Possible DDoS flood detected,"['network', 'ddos', 'attack']",iptables,203.0.113.30,10.10.1.30,33390,443,tcp,-,kernel,,SYN flood,IN=eth0 OUT= MAC=... SRC=203.0.113.30 DST=10.10.1.30 LEN=60 TOS=0x00 PREC=0x00 TTL=52 ID=12345 PROTO=TCP SPT=33369 DPT=443 SYN,high,ddos
2025-12-27T17:30:20.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.187,10.10.1.30,58637,22,tcp,root,sshd,,Accepted password,Accepted password for root from 172.16.5.187 port 43292 ssh2,low,normal
2025-12-27T18:35:09.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,192.168.1.17,10.10.1.21,58981,22,tcp,admin,sshd,,Failed password,Failed password for invalid user admin from 192.168.1.17 port 56294 ssh2,high,bruteforce
2025-12-27T17:06:24.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.211,10.10.1.30,39372,80,tcp,-,nginx,GET / HTTP/1.1,200,"198.51.100.211 - - ""GET / HTTP/1.1"" 200 331",low,normal
2025-12-27T18:05:54.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,172.16.5.174,10.10.1.21,1873,80,tcp,-,nginx,GET /index.html HTTP/1.1,304,"172.16.5.174 - - ""GET /index.html HTTP/1.1"" 304 974",low,normal
2025-12-27T16:45:51.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.32,10.10.1.21,48000,80,tcp,-,nginx,GET /assets/app.js HTTP/1.1,200,"203.0.113.32 - - ""GET /assets/app.js HTTP/1.1"" 200 873",low,normal
2025-12-27T16:50:21.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.82,10.10.1.21,42090,22,tcp,alice,sshd,,Accepted password,Accepted password for alice from 172.16.5.82 port 64316 ssh2,low,normal
2025-12-27T18:44:55.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,92021,9,Phishing email indicators detected,"['email', 'phishing', 'attack']",windows_eventchannel,192.168.1.137,10.10.2.22,24543,25,tcp,bob,outlook.exe,email_subject=Action Required: Password Reset,sender=it-support@secure-mail.com,Suspicious email from it-support@secure-mail.com to user inbox. Subject: Action Required: Password Reset. URL: hxxp://secure-login.example.com,high,phishing
2025-12-27T16:28:09.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,root,cmd.exe,open /var/www/html/index.html,,File accessed by user root: /var/www/html/index.html,low,normal
2025-12-27T16:27:53.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,root,powershell.exe,open C:\Windows\Temp\tmp.log,,File accessed by user root: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T16:52:44.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.207,10.10.1.30,4974,80,tcp,-,nginx,POST / HTTP/1.1,301,"198.51.100.207 - - ""POST / HTTP/1.1"" 301 1249",low,normal
2025-12-27T16:25:46.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.250,10.10.1.30,27846,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 172.16.5.250 port 46715 ssh2,low,normal
2025-12-27T18:28:24.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.125,10.10.1.30,60802,80,tcp,-,nginx,HEAD /assets/app.js HTTP/1.1,200,"203.0.113.125 - - ""HEAD /assets/app.js HTTP/1.1"" 200 1277",low,normal
2025-12-27T16:50:56.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,svc_backup,nginx,open /var/www/html/index.html,,File accessed by user svc_backup: /var/www/html/index.html,low,normal
2025-12-27T16:23:28.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.173,10.10.1.21,16885,80,tcp,-,nginx,POST /index.html HTTP/1.1,200,"198.51.100.173 - - ""POST /index.html HTTP/1.1"" 200 717",low,normal
2025-12-27T16:41:04.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,198.51.100.21,10.10.1.30,27123,22,tcp,ubuntu,sshd,,Accepted password,Accepted password for ubuntu from 198.51.100.21 port 25778 ssh2,low,normal
2025-12-27T18:13:21.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.40,10.10.1.30,52448,22,tcp,alice,sshd,,Accepted password,Accepted password for alice from 172.16.5.40 port 55168 ssh2,low,normal
2025-12-27T18:10:55.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.210,10.10.1.21,30035,22,tcp,ec2-user,sshd,,Accepted password,Accepted password for ec2-user from 203.0.113.210 port 19144 ssh2,low,normal
2025-12-27T17:06:14.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.109,10.10.1.30,3817,22,tcp,alice,sshd,,Accepted password,Accepted password for alice from 172.16.5.109 port 36700 ssh2,low,normal
2025-12-27T17:40:50.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,root,sshd,open C:\Windows\Temp\tmp.log,,File accessed by user root: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T17:35:07.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.17,10.10.1.21,21628,22,tcp,alice,sshd,,Accepted password,Accepted password for alice from 172.16.5.17 port 11164 ssh2,low,normal
2025-12-27T16:37:05.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,svc_backup,python3,open /var/www/html/index.html,,File accessed by user svc_backup: /var/www/html/index.html,low,normal
2025-12-27T16:55:13.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,svc_backup,powershell.exe,open /var/www/html/index.html,,File accessed by user svc_backup: /var/www/html/index.html,low,normal
2025-12-27T16:21:31.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,192.168.1.73,10.10.1.21,19750,80,tcp,-,nginx,POST /health HTTP/1.1,304,"192.168.1.73 - - ""POST /health HTTP/1.1"" 304 1299",low,normal
2025-12-27T16:47:50.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.50,10.10.1.30,29632,22,tcp,ubuntu,sshd,,Accepted password,Accepted password for ubuntu from 203.0.113.50 port 61190 ssh2,low,normal
2025-12-27T16:30:54.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.226,10.10.1.30,29486,22,tcp,svc_backup,sshd,,Accepted password,Accepted password for svc_backup from 203.0.113.226 port 28321 ssh2,low,normal
2025-12-27T18:18:07.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,192.168.1.182,10.10.1.30,59192,80,tcp,-,nginx,HEAD /health HTTP/1.1,304,"192.168.1.182 - - ""HEAD /health HTTP/1.1"" 304 278",low,normal
2025-12-27T17:14:04.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,bob,powershell.exe,open C:\Users\Public\report.docx,,File accessed by user bob: C:\Users\Public\report.docx,low,normal
2025-12-27T18:25:08.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.54,10.10.1.30,4352,80,tcp,-,nginx,HEAD /assets/app.js HTTP/1.1,200,"198.51.100.54 - - ""HEAD /assets/app.js HTTP/1.1"" 200 1371",low,normal
2025-12-27T16:59:25.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,192.168.1.231,10.10.1.21,60246,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 192.168.1.231 port 29796 ssh2,low,normal
2025-12-27T17:28:53.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.67,10.10.1.30,20259,80,tcp,-,nginx,HEAD /login HTTP/1.1,301,"198.51.100.67 - - ""HEAD /login HTTP/1.1"" 301 1405",low,normal
2025-12-27T17:06:09.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.73,10.10.1.30,17491,80,tcp,-,nginx,POST /index.html HTTP/1.1,200,"203.0.113.73 - - ""POST /index.html HTTP/1.1"" 200 1182",low,normal
2025-12-27T18:49:43.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,92021,9,Phishing email indicators detected,"['email', 'phishing', 'attack']",windows_eventchannel,198.51.100.23,10.10.2.22,21840,25,tcp,ec2-user,outlook.exe,email_subject=Security alert on your account,sender=it-support@secure-mail.com,Suspicious email from it-support@secure-mail.com to user inbox. Subject: Security alert on your account. URL: hxxp://secure-login.example.com,high,phishing
